MESS_DATUM,wind,sun,cloudiness,air_temperature
2015-04-14 09:00:00,3.4016230107359773,47.82003171805315,7.1699470350312815,11.907409540540607
2015-04-14 10:00:00,4.197570195566613,58.3394812669652,3.9169451286654073,13.906038084379313
2015-04-14 11:00:00,4.580014412969704,59.56532451295307,2.622390151549433,15.368579004194705
2015-04-14 12:00:00,4.588220124578123,58.955784821460206,4.149023749154583,16.638183593428607
2015-04-14 13:00:00,4.849227079325295,58.350302827051785,2.307918020180374,17.565985803898823
2015-04-14 14:00:00,4.721539707882775,57.44725832492381,5.70511571586467,18.216919260322356
2015-04-14 15:00:00,4.417270029353741,44.366607119708995,5.308082662352139,18.881616430081074
2015-04-14 16:00:00,4.327333300260681,54.775670861153756,4.568356208360251,18.759344983549266
2015-04-14 17:00:00,4.065775640157241,53.4755100509869,4.013668631679976,18.35990337147093
2015-04-14 18:00:00,2.964385708384419,48.09273504240765,4.623531923566102,16.996852142720517
2015-04-14 19:00:00,2.8260400989922565,0.12768555064394704,4.870593625688263,15.192701609349005
2015-04-14 20:00:00,2.838878466955536,0.0,6.12077502433731,13.151632415747876
2015-04-14 21:00:00,2.7463341956877945,0.0,5.081928775777722,12.164955029395811
2015-04-14 22:00:00,2.635140097690966,0.0,5.187869632870882,10.60791450029193
2015-04-14 23:00:00,2.691565489242582,0.0,6.302379535541588,10.578863258109358
2015-04-15 00:00:00,2.9388231321663327,0.0,5.160300867422398,10.216544895860382
2015-04-15 01:00:00,2.693589411651588,0.0,1.2522780031786227,8.763293085466318
2015-04-15 02:00:00,2.7082796043735105,0.0,2.3735701005955496,7.992261077283512
2015-04-15 03:00:00,2.7102853124683883,0.0,3.341022870776221,7.241696779840917
2015-04-15 04:00:00,2.6626817235180114,0.0,2.0177912206621764,6.05724942109162
2015-04-15 05:00:00,2.7386128963586422,1.5156445169709525,1.8144530784761204,5.894214105525433
2015-04-15 06:00:00,2.514655380676188,47.00210138308097,1.5499614370107624,8.751114845070097
2015-04-15 07:00:00,2.7879615607358126,59.99868296433469,3.3037354132720327,12.88865697574306
2015-04-15 08:00:00,2.8854160184134785,59.99577458194455,1.2584019721977555,15.240306322050946
2015-04-15 09:00:00,2.8461502238509486,59.99992738658594,2.059322552758053,17.45022651255558
2015-04-15 10:00:00,2.822054588984324,59.984374999988184,2.1353580528541287,19.16734458697949
2015-04-15 11:00:00,3.664179418068797,59.49999999999362,3.0667820993699206,20.1521394887951
2015-04-15 12:00:00,3.7534686287261314,59.999999999990905,3.0241796845578146,21.513933449099746
2015-04-15 13:00:00,3.7224786979998417,59.999999999996355,1.5185796150638096,22.1407155400946
2015-04-15 14:00:00,3.9991640945277975,59.49999999999909,3.0099146385913014,22.75725952124888
2015-04-15 15:00:00,4.685614659466771,59.99999999813736,4.257851669714254,22.64429294721552
2015-04-15 16:00:00,4.5006336672168095,59.99999990639435,2.414104610368927,22.24205387427879
2015-04-15 17:00:00,4.132596050913318,57.6620372550652,3.938066823611205,21.308988262976424
2015-04-15 18:00:00,3.603684961710977,30.760635431143474,2.8704246985865294,19.49445391419549
2015-04-15 19:00:00,3.893124205514464,1.12765794999723,3.906213916403969,17.225060168827483
2015-04-15 20:00:00,2.969522492080795,0.0,4.596905859257568,15.280085161645939
2015-04-15 21:00:00,3.068127929302916,0.0,4.748393463083709,15.237683410089094
2015-04-15 22:00:00,2.891509002501384,0.0,2.8157219459677005,14.516350758884279
2015-04-15 23:00:00,2.7035529920809225,0.0,3.393896985407504,13.061415391946445
2015-04-16 00:00:00,2.930355614282392,0.0,1.3369255186749416,11.14374476416076
2015-04-16 01:00:00,2.8819866481705727,0.0,1.5822717508428152,10.533716128777069
2015-04-16 02:00:00,2.937099088049221,0.0,0.017897819173273547,10.283714066033935
2015-04-16 03:00:00,2.898414075491607,0.0,2.6227923882029094,9.19531827918968
2015-04-16 04:00:00,3.2150324699436457,0.0,2.7323693497223847,9.60801524693556
2015-04-16 05:00:00,2.78871535614921,0.06272178917627882,5.787327717477036,8.802692644935302
2015-04-16 06:00:00,2.199203817731366,27.754495116639447,4.771713746980296,10.250172671449851
